#	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
																																									
316,5	0,57562	0,600509	0,647684	0,598513	0,593581	0,643385	0,595996	0,567011	0,528213	0,580257	0,558176	0,535363	0,547784	0,531623	0,558419	0,530905	0,530545	0,535362	0,604868	0,554578	0,558231	0,54524	0,525137	0,547176	0,555863	0,552372	0,499327	0,584344	0,501162	0,504968	0,535057	0,483457	0,510025	0,508232	0,575177	0,577412	0,523898	0,596214	0,498214	0,576797	0,604441
316	0,593449	0,618719	0,65442	0,613572	0,622785	0,641063	0,614677	0,592268	0,534319	0,570296	0,56319	0,523957	0,546468	0,513638	0,568245	0,530217	0,530735	0,524847	0,614037	0,545435	0,575518	0,565585	0,544387	0,539284	0,53434	0,558336	0,524951	0,601532	0,504958	0,50559	0,550197	0,493415	0,519091	0,507768	0,581184	0,572447	0,523344	0,597763	0,498155	0,567608	0,610443
315,5	0,599378	0,628399	0,65972	0,619206	0,635374	0,647087	0,631585	0,586147	0,537886	0,598988	0,570774	0,528521	0,54495	0,51262	0,585244	0,555219	0,539444	0,517554	0,618594	0,532716	0,567683	0,57662	0,548895	0,538537	0,548131	0,567979	0,537751	0,582344	0,514393	0,492831	0,531643	0,494965	0,520524	0,504567	0,563483	0,578356	0,548603	0,602014	0,484648	0,580875	0,591688
315	0,605503	0,649191	0,675182	0,630894	0,631258	0,643192	0,63281	0,583794	0,534107	0,616125	0,595143	0,530784	0,529822	0,510711	0,592635	0,557433	0,538457	0,519974	0,595428	0,535643	0,559648	0,598011	0,543978	0,520295	0,553902	0,564636	0,547537	0,580015	0,51621	0,492888	0,522729	0,506012	0,516577	0,503411	0,566325	0,591322	0,536047	0,601957	0,47637	0,576639	0,581676
314,5	0,628052	0,662899	0,699824	0,657368	0,650022	0,658743	0,637114	0,592512	0,542707	0,636552	0,593429	0,525631	0,529219	0,50815	0,563217	0,555445	0,544562	0,532019	0,579964	0,526875	0,550338	0,592525	0,533135	0,517372	0,562774	0,549926	0,55782	0,565289	0,501419	0,491823	0,509041	0,513413	0,506221	0,517842	0,57483	0,603923	0,540214	0,613128	0,489969	0,558592	0,552498
314	0,65353	0,698514	0,717244	0,66197	0,670241	0,684045	0,651395	0,598685	0,550583	0,648217	0,592654	0,530646	0,51868	0,500802	0,549673	0,563725	0,537128	0,528785	0,584003	0,517176	0,556106	0,605463	0,503589	0,50591	0,555921	0,551215	0,561262	0,578866	0,507803	0,497523	0,499687	0,52359	0,511059	0,516403	0,574281	0,590921	0,565153	0,60593	0,497011	0,554646	0,541766
313,5	0,681774	0,698772	0,723154	0,666057	0,672185	0,707015	0,676069	0,604231	0,554813	0,644241	0,596345	0,541136	0,517358	0,507118	0,564292	0,564576	0,535265	0,523759	0,579395	0,503323	0,545996	0,586631	0,498281	0,489571	0,546845	0,534303	0,553865	0,5765	0,507729	0,497659	0,500811	0,513529	0,515923	0,507669	0,581809	0,588067	0,55927	0,605147	0,510191	0,557269	0,55748
313	0,719521	0,725483	0,741341	0,682243	0,706823	0,734467	0,680259	0,606117	0,571315	0,640515	0,595595	0,542472	0,528154	0,520365	0,577027	0,537321	0,524553	0,504328	0,589486	0,480612	0,551282	0,591029	0,506689	0,467364	0,531623	0,534592	0,569284	0,580183	0,490295	0,5123	0,514672	0,521758	0,510494	0,508469	0,580539	0,560785	0,545175	0,594016	0,495664	0,547181	0,535385
312,5	0,763584	0,754118	0,772926	0,707909	0,746399	0,756803	0,709951	0,607132	0,596062	0,652711	0,598418	0,542111	0,519994	0,539253	0,603751	0,546895	0,531677	0,512696	0,594165	0,494183	0,53974	0,59031	0,51145	0,449298	0,541109	0,543696	0,583076	0,563162	0,475978	0,512691	0,516986	0,536323	0,501485	0,52467	0,575241	0,578769	0,553728	0,577241	0,482152	0,54905	0,513248
312	0,804284	0,803714	0,807445	0,773623	0,788641	0,769606	0,726771	0,652643	0,603864	0,655667	0,601945	0,533164	0,524878	0,535196	0,61828	0,541043	0,540692	0,500932	0,579444	0,511324	0,527163	0,593719	0,53899	0,458179	0,532607	0,54581	0,580276	0,565014	0,470546	0,519643	0,506829	0,537164	0,484597	0,53069	0,572424	0,590121	0,514908	0,56335	0,488605	0,545528	0,486631
311,5	0,875245	0,859509	0,85592	0,845382	0,837698	0,803335	0,763743	0,685023	0,62154	0,697213	0,610876	0,549979	0,527679	0,545083	0,637618	0,550304	0,521339	0,504003	0,585645	0,511465	0,52909	0,58038	0,533322	0,456272	0,547397	0,5218	0,583159	0,542583	0,471238	0,525917	0,511866	0,560134	0,486512	0,521502	0,574909	0,578212	0,510982	0,546666	0,492205	0,538881	0,477992
311	0,934298	0,922644	0,911023	0,905144	0,903418	0,8425	0,798671	0,728822	0,645311	0,697124	0,615621	0,554726	0,545641	0,563643	0,623098	0,571489	0,510665	0,510244	0,59387	0,507688	0,532066	0,579559	0,532411	0,457158	0,557147	0,535008	0,582219	0,524061	0,472613	0,523739	0,518675	0,557429	0,491977	0,528093	0,574627	0,561148	0,504166	0,571032	0,491318	0,526098	0,465672
310,5	0,998686	0,989481	0,976532	0,969458	0,968006	0,876811	0,854157	0,763527	0,686488	0,722258	0,647801	0,573376	0,558034	0,57429	0,618984	0,57136	0,519743	0,523508	0,608419	0,506954	0,542143	0,567242	0,515088	0,456441	0,555939	0,539481	0,590538	0,524909	0,45751	0,534236	0,508461	0,538021	0,498747	0,52154	0,57036	0,548553	0,493736	0,582779	0,488353	0,53198	0,46632
310	1,08091	1,06199	1,04433	1,06205	1,0484	0,9439	0,911966	0,816718	0,721247	0,757164	0,670133	0,575858	0,57286	0,575176	0,614875	0,5901	0,523833	0,526917	0,599118	0,514714	0,544044	0,578791	0,526757	0,445452	0,568967	0,538817	0,585124	0,507376	0,451792	0,54007	0,489721	0,550529	0,473251	0,530019	0,566219	0,551218	0,481372	0,577448	0,492086	0,536182	0,459715
309,5	1,16577	1,14609	1,13841	1,14565	1,13512	1,01182	0,973055	0,868016	0,777622	0,799135	0,68568	0,60472	0,59659	0,59713	0,609214	0,600645	0,503912	0,539319	0,591773	0,528489	0,511312	0,556968	0,528769	0,444237	0,587162	0,529778	0,581681	0,511763	0,46574	0,53048	0,484903	0,523588	0,474899	0,53858	0,567155	0,563516	0,489329	0,599744	0,496594	0,53319	0,445003
309	1,2848	1,26061	1,2568	1,24434	1,21758	1,10013	1,04603	0,940173	0,820917	0,827581	0,711304	0,631292	0,6091	0,592247	0,628769	0,599165	0,503534	0,550253	0,597351	0,531561	0,514339	0,545536	0,52998	0,433075	0,594691	0,514156	0,581185	0,522252	0,456097	0,523862	0,495691	0,507965	0,472178	0,518232	0,567068	0,555252	0,473222	0,589389	0,502741	0,539476	0,448492
308,5	1,42488	1,39179	1,3933	1,36186	1,32729	1,192	1,16216	1,01257	0,872337	0,865711	0,726703	0,651888	0,633129	0,609574	0,619098	0,589185	0,500796	0,543784	0,594829	0,538614	0,510186	0,52893	0,534949	0,45028	0,597354	0,535992	0,586106	0,536695	0,465097	0,526509	0,522884	0,497462	0,451825	0,515855	0,556596	0,554113	0,441594	0,587431	0,502155	0,538581	0,472308
308	1,57588	1,54034	1,53094	1,4876	1,45351	1,29914	1,24664	1,07928	0,944408	0,913929	0,76572	0,702203	0,646918	0,629459	0,645474	0,583489	0,519219	0,528364	0,598463	0,542172	0,517074	0,52659	0,547839	0,466507	0,586556	0,535223	0,584569	0,546535	0,474849	0,51542	0,518095	0,490337	0,464071	0,519859	0,554911	0,545045	0,444537	0,571238	0,484477	0,548983	0,473708
307,5	1,73101	1,68404	1,68814	1,65882	1,59557	1,41893	1,34922	1,17783	1,02578	0,975499	0,820178	0,730115	0,659482	0,649322	0,653112	0,583476	0,515274	0,538882	0,615506	0,559582	0,525511	0,525288	0,554695	0,470472	0,58523	0,508327	0,584816	0,540145	0,486193	0,49855	0,512978	0,478582	0,460301	0,516329	0,54334	0,54095	0,427953	0,579691	0,481166	0,550939	0,477455
307	1,90577	1,86613	1,89558	1,83785	1,73887	1,54641	1,47136	1,28933	1,12519	1,06838	0,867938	0,770576	0,693687	0,661386	0,671265	0,585056	0,520306	0,541451	0,612779	0,579108	0,543838	0,537923	0,542027	0,477332	0,588199	0,512543	0,566771	0,540302	0,463358	0,511518	0,531296	0,482199	0,459523	0,527133	0,545693	0,546728	0,440684	0,581429	0,473831	0,56069	0,469608
306,5	2,10098	2,06046	2,09162	2,04049	1,916	1,70687	1,60105	1,43344	1,22086	1,14498	0,881134	0,808541	0,730245	0,654935	0,662218	0,588423	0,535447	0,566792	0,598421	0,586728	0,556111	0,537808	0,52269	0,497783	0,593705	0,503453	0,564513	0,529681	0,457313	0,512286	0,523214	0,474797	0,470563	0,532881	0,536559	0,576556	0,463663	0,586188	0,479127	0,547353	0,481174
306	2,33727	2,30598	2,30867	2,25355	2,08514	1,88723	1,73691	1,55636	1,32036	1,21626	0,942915	0,85214	0,763838	0,678266	0,659216	0,590728	0,557878	0,575637	0,611009	0,569382	0,552272	0,540563	0,530551	0,49549	0,57133	0,502758	0,542801	0,541438	0,460176	0,511221	0,512029	0,4615	0,478437	0,522872	0,531806	0,57962	0,462922	0,584423	0,477532	0,557249	0,520198
305,5	2,60476	2,55394	2,55249	2,48298	2,27401	2,08132	1,91206	1,68745	1,43101	1,32044	1,00522	0,89831	0,785218	0,704633	0,6453	0,602817	0,565778	0,578184	0,631983	0,573441	0,562579	0,552955	0,532148	0,49693	0,562901	0,491874	0,563747	0,51749	0,480466	0,505401	0,513694	0,445941	0,494138	0,512078	0,527704	0,567984	0,489169	0,591026	0,479227	0,562039	0,531298
305	2,84754	2,82499	2,8121	2,69927	2,49215	2,29143	2,10149	1,83235	1,5485	1,3976	1,08788	0,951915	0,816656	0,719666	0,633982	0,599683	0,577778	0,577084	0,639609	0,578856	0,574076	0,571583	0,528635	0,507736	0,554845	0,498595	0,547998	0,534467	0,504829	0,500547	0,501835	0,467994	0,50579	0,506517	0,545937	0,565352	0,514941	0,586941	0,480665	0,567891	0,547709
304,5	3,14881	3,14478	3,10426	2,95483	2,72649	2,51523	2,28548	2,01069	1,68374	1,5098	1,17335	1,01385	0,835969	0,732171	0,651663	0,594104	0,592158	0,58314	0,617545	0,583777	0,592298	0,585745	0,548929	0,523602	0,561024	0,498727	0,546736	0,554748	0,512141	0,517355	0,497944	0,467832	0,507684	0,530655	0,544551	0,56128	0,514074	0,57219	0,499179	0,580095	0,559757
304	3,4964	3,46359	3,42054	3,2438	3,00237	2,7848	2,48775	2,18839	1,81749	1,60088	1,2407	1,0797	0,852764	0,754241	0,676401	0,608664	0,584341	0,593948	0,611182	0,596523	0,59644	0,603677	0,554623	0,546234	0,538476	0,485515	0,540639	0,562034	0,518409	0,534856	0,496944	0,47662	0,495271	0,550237	0,550856	0,562483	0,518395	0,558728	0,516815	0,582349	0,56424
303,5	3,84238	3,80119	3,75124	3,54225	3,27837	3,06609	2,71096	2,39299	1,97385	1,72298	1,33048	1,13986	0,871893	0,770869	0,718856	0,598872	0,601264	0,604219	0,606758	0,582566	0,586398	0,605246	0,549423	0,539645	0,533021	0,509044	0,550632	0,548477	0,548122	0,54002	0,51306	0,497325	0,498175	0,557407	0,560749	0,567609	0,556902	0,587527	0,5297	0,603846	0,574202
303	4,20871	4,16358	4,09324	3,86342	3,58402	3,34353	2,95958	2,59142	2,12743	1,8269	1,42248	1,17413	0,910517	0,791356	0,733033	0,606883	0,621234	0,629085	0,631073	0,583698	0,607852	0,615227	0,555108	0,55658	0,522119	0,54134	0,549294	0,552337	0,560233	0,549572	0,536119	0,534428	0,519843	0,558427	0,564122	0,561663	0,569616	0,593189	0,530511	0,598671	0,593858
302,5	4,58187	4,53451	4,45274	4,20108	3,9166	3,62198	3,1975	2,79196	2,30366	1,9595	1,51628	1,23025	0,936781	0,828171	0,733928	0,60878	0,635242	0,657634	0,634616	0,594934	0,617767	0,616034	0,560147	0,570353	0,524569	0,55345	0,565576	0,561464	0,573858	0,584216	0,532867	0,564779	0,524772	0,571	0,564764	0,578253	0,563393	0,595731	0,517443	0,632006	0,602777
302	4,99576	4,92179	4,81883	4,54306	4,25273	3,92132	3,44181	3,00108	2,46867	2,1003	1,62509	1,28673	0,983653	0,854473	0,742159	0,632283	0,655794	0,672584	0,64542	0,608192	0,622069	0,612296	0,579138	0,595496	0,499328	0,548447	0,58087	0,576538	0,577197	0,601862	0,542429	0,590738	0,550588	0,580304	0,579806	0,58081	0,612194	0,612913	0,533382	0,63036	0,610997
301,5	5,39854	5,31137	5,20425	4,92777	4,59458	4,22497	3,70381	3,21432	2,64276	2,23665	1,70604	1,33052	1,02673	0,874477	0,762659	0,654611	0,646188	0,694639	0,682722	0,609492	0,630986	0,643203	0,576818	0,58716	0,506575	0,56659	0,575391	0,56589	0,596827	0,631535	0,547043	0,623391	0,579105	0,602169	0,592545	0,610387	0,630584	0,635287	0,546613	0,642997	0,637627
301	5,81515	5,71603	5,58679	5,28712	4,92379	4,51844	4,00381	3,43833	2,81455	2,37476	1,78861	1,38102	1,06957	0,894732	0,787894	0,678365	0,673844	0,702811	0,670154	0,627602	0,648352	0,651539	0,594556	0,598698	0,522153	0,575536	0,58941	0,580039	0,622717	0,661908	0,565007	0,643827	0,611701	0,615871	0,607729	0,633525	0,650091	0,643945	0,558447	0,632825	0,659258
300,5	6,25115	6,13745	5,95461	5,66548	5,27309	4,82632	4,27722	3,67887	2,99248	2,50317	1,87821	1,44323	1,1241	0,91965	0,804197	0,700882	0,681992	0,714925	0,672811	0,621596	0,666605	0,666224	0,610487	0,594417	0,540979	0,599344	0,589835	0,571835	0,632222	0,676993	0,584362	0,664826	0,632828	0,622601	0,640197	0,649872	0,643803	0,640349	0,57285	0,643536	0,67882
300	6,6788	6,57265	6,34971	6,02938	5,64185	5,16042	4,54344	3,88397	3,16902	2,62325	2,01462	1,52065	1,14706	0,966439	0,829409	0,719669	0,690843	0,723277	0,680312	0,620528	0,67802	0,690105	0,619005	0,5977	0,555611	0,628106	0,599852	0,587704	0,664217	0,691545	0,591631	0,685137	0,636891	0,613541	0,663434	0,653926	0,648082	0,65002	0,609191	0,649412	0,709211
299,5	7,10687	7,00479	6,74126	6,38424	5,99084	5,46092	4,81725	4,09574	3,35221	2,76346	2,12275	1,57776	1,20742	0,990453	0,860027	0,74704	0,710365	0,721074	0,680687	0,646557	0,701196	0,703291	0,633091	0,616009	0,565892	0,633945	0,609753	0,601635	0,684976	0,739029	0,616929	0,712265	0,674733	0,635777	0,672029	0,673907	0,65834	0,666972	0,63599	0,665632	0,715871
299	7,50885	7,4105	7,13119	6,74191	6,32943	5,75784	5,08201	4,32702	3,52989	2,90086	2,22095	1,64092	1,26423	1,01779	0,888277	0,774557	0,721897	0,742701	0,686182	0,637361	0,70156	0,717284	0,632687	0,629967	0,586824	0,626852	0,604692	0,638324	0,715564	0,76076	0,626911	0,732742	0,704988	0,660754	0,690678	0,704477	0,674278	0,696619	0,686331	0,685209	0,724047
298,5	7,91771	7,79876	7,50766	7,10434	6,64925	6,05178	5,3149	4,53686	3,71646	3,0411	2,3153	1,71054	1,29866	1,05664	0,894205	0,785602	0,735588	0,758271	0,696594	0,656443	0,718584	0,692522	0,648751	0,639567	0,596595	0,653797	0,63805	0,656599	0,702817	0,776397	0,654541	0,726333	0,718169	0,675682	0,69043	0,731287	0,666023	0,723022	0,723995	0,70736	0,761145
298	8,29557	8,19012	7,87409	7,45053	6,98871	6,34426	5,56414	4,74692	3,88817	3,1624	2,38739	1,75929	1,342	1,07673	0,923519	0,811056	0,740818	0,77729	0,729964	0,650727	0,724441	0,68213	0,654689	0,654674	0,595089	0,668399	0,66347	0,663943	0,729872	0,79278	0,683187	0,731658	0,742291	0,683347	0,716476	0,764684	0,678186	0,75907	0,736786	0,717034	0,795365
297,5	8,64671	8,55506	8,21363	7,79172	7,27877	6,6059	5,81762	4,94374	4,05789	3,30435	2,47835	1,80505	1,39975	1,10518	0,935868	0,829248	0,764627	0,774214	0,739266	0,680353	0,721788	0,677575	0,686905	0,661448	0,636255	0,694551	0,682218	0,660663	0,732012	0,786284	0,708652	0,748453	0,754532	0,690526	0,745448	0,78927	0,720111	0,781997	0,755239	0,738551	0,812876
